FiscalYear,Chain,Category,Territory,Segment,Buyer,Value Column Name,Value
"2014","Fashions Direct","010-Womens","OH","4026","Ward, Kermit","Variance %","0"
"2014","Fashions Direct","010-Womens","OH","4026","Clemons, Uma","TotalSales","5"
"2014","Fashions Direct","010-Womens","OH","4026","Clemons, Uma","TotalSalesLY","5"
"2014","Fashions Direct","010-Womens","OH","4026","Clemons, Uma","TotalUnits","5"
"2014","Fashions Direct","010-Womens","OH","4026","Clemons, Uma","Variance","0"
"2014","Fashions Direct","010-Womens","OH","4026","Clemons, Uma","Variance %","0"
"2014","Fashions Direct","010-Womens","OH","4026","Lynn, Farrah","TotalSales","2"
"2014","Fashions Direct","010-Womens","OH","4026","Lynn, Farrah","TotalSalesLY","2"
"2014","Fashions Direct","010-Womens","OH","4026","Lynn, Farrah","TotalUnits","2"
"2014","Fashions Direct","010-Womens","OH","4026","Lynn, Farrah","Variance","0"
"2014","Fashions Direct","010-Womens","OH","4026","Lynn, Farrah","Variance %","0"
"2014","Fashions Direct","010-Womens","OH","4035","Petty, Perry","TotalSales","14709.010000000002"
"2014","Fashions Direct","010-Womens","OH","4035","Petty, Perry","TotalSalesLY",
"2014","Fashions Direct","010-Womens","OH","4035","Petty, Perry","TotalUnits","2568"
"2014","Fashions Direct","010-Womens","OH","4035","Petty, Perry","Variance","14709.01"
"2014","Fashions Direct","010-Womens","OH","4035","Petty, Perry","Variance %","NaN"
"2014","Fashions Direct","010-Womens","OH","4035","Buchanan, Alma","TotalSales","5828.810000000001"
"2014","Fashions Direct","010-Womens","OH","4035","Buchanan, Alma","TotalSalesLY",
"2014","Fashions Direct","010-Womens","OH","4035","Buchanan, Alma","TotalUnits","1099"
"2014","Fashions Direct","010-Womens","OH","4035","Buchanan, Alma","Variance","5828.81"
"2014","Fashions Direct","010-Womens","OH","4035","Buchanan, Alma","Variance %","NaN"
"2014","Fashions Direct","010-Womens","OH","4035","Mccray, Nayda","TotalSales","4365.81"
"2014","Fashions Direct","010-Womens","OH","4035","Mccray, Nayda","TotalSalesLY",
"2014","Fashions Direct","010-Womens","OH","4035","Mccray, Nayda","TotalUnits","1193"
"2014","Fashions Direct","010-Womens","OH","4035","Mccray, Nayda","Variance","4365.81"
"2014","Fashions Direct","010-Womens","OH","4035","Mccray, Nayda","Variance %","NaN"
"2014","Fashions Direct","010-Womens","OH","4035","Carr, Slade","TotalSales","4168.050000000001"
"2014","Fashions Direct","010-Womens","OH","4035","Carr, Slade","TotalSalesLY","83.86"
"2014","Fashions Direct","010-Womens","OH","4035","Carr, Slade","TotalUnits","651"
"2014","Fashions Direct","010-Womens","OH","4035","Carr, Slade","Variance","4084.19"
"2014","Fashions Direct","010-Womens","OH","4035","Carr, Slade","Variance %","48.702480324350105"
"2014","Fashions Direct","010-Womens","OH","4035","Wright, Howard","TotalSales","2331.08"
"2014","Fashions Direct","010-Womens","OH","4035","Wright, Howard","TotalSalesLY",
"2014","Fashions Direct","010-Womens","OH","4035","Wright, Howard","TotalUnits","565"
"2014","Fashions Direct","010-Womens","OH","4035","Wright, Howard","Variance","2331.08"
"2014","Fashions Direct","010-Womens","OH","4035","Wright, Howard","Variance %","NaN"
"2014","Fashions Direct","010-Womens","OH","4035","Hubbard, Quintessa","TotalSales","1100.27"
"2014","Fashions Direct","010-Womens","OH","4035","Hubbard, Quintessa","TotalSalesLY","159.84"
"2014","Fashions Direct","010-Womens","OH","4035","Hubbard, Quintessa","TotalUnits","460"
"2014","Fashions Direct","010-Womens","OH","4035","Hubbard, Quintessa","Variance","940.43"
"2014","Fashions Direct","010-Womens","OH","4035","Hubbard, Quintessa","Variance %","5.883571071071071"
"2014","Fashions Direct","010-Womens","OH","4035","Long, Amy","TotalSales","329.66999999999996"
"2014","Fashions Direct","010-Womens","OH","4035","Long, Amy","TotalSalesLY",
"2014","Fashions Direct","010-Womens","OH","4035","Long, Amy","TotalUnits","33"
"2014","Fashions Direct","010-Womens","OH","4035","Long, Amy","Variance","329.67"
"2014","Fashions Direct","010-Womens","OH","4035","Long, Amy","Variance %","NaN"
"2014","Fashions Direct","010-Womens","OH","4035","Pierce, Amery","TotalSales","198.04000000000002"
"2014","Fashions Direct","010-Womens","OH","4035","Pierce, Amery","TotalSalesLY",
"2014","Fashions Direct","010-Womens","OH","4035","Pierce, Amery","TotalUnits","34"
"2014","Fashions Direct","010-Womens","OH","4035","Pierce, Amery","Variance","198.04"
"2014","Fashions Direct","010-Womens","OH","4035","Pierce, Amery","Variance %","NaN"
"2014","Fashions Direct","010-Womens","OH","4035","Gentry, Elizabeth","TotalSales","50.92"
"2014","Fashions Direct","010-Womens","OH","4035","Gentry, Elizabeth","TotalSalesLY",
"2014","Fashions Direct","010-Womens","OH","4035","Gentry, Elizabeth","TotalUnits","15"
"2014","Fashions Direct","010-Womens","OH","4035","Gentry, Elizabeth","Variance","50.92"
"2014","Fashions Direct","010-Womens","OH","4035","Gentry, Elizabeth","Variance %","NaN"
"2014","Fashions Direct","010-Womens","OH","4035","Thomas, Shellie","TotalSales","41.93"
"2014","Fashions Direct","010-Womens","OH","4035","Thomas, Shellie","TotalSalesLY",
"2014","Fashions Direct","010-Womens","OH","4035","Thomas, Shellie","TotalUnits","7"
"2014","Fashions Direct","010-Womens","OH","4035","Thomas, Shellie","Variance","41.93"
"2014","Fashions Direct","010-Womens","OH","4035","Thomas, Shellie","Variance %","NaN"
"2014","Fashions Direct","010-Womens","OH","4035","Barrett, Galvin","TotalSales","31.98"
"2014","Fashions Direct","010-Womens","OH","4035","Barrett, Galvin","TotalSalesLY",
"2014","Fashions Direct","010-Womens","OH","4035","Barrett, Galvin","TotalUnits","7"
"2014","Fashions Direct","010-Womens","OH","4035","Barrett, Galvin","Variance","31.98"
"2014","Fashions Direct","010-Womens","OH","4035","Barrett, Galvin","Variance %","NaN"
"2014","Fashions Direct","010-Womens","OH","4028","Buchanan, Alma","TotalSales","25182.15000000003"
"2014","Fashions Direct","010-Womens","OH","4028","Buchanan, Alma","TotalSalesLY","24523.370000000028"
"2014","Fashions Direct","010-Womens","OH","4028","Buchanan, Alma","TotalUnits","4951"
"2014","Fashions Direct","010-Womens","OH","4028","Buchanan, Alma","Variance","658.7800000000025"
"2014","Fashions Direct","010-Womens","OH","4028","Buchanan, Alma","Variance %","0.0268633552403279"
"2014","Fashions Direct","010-Womens","OH","4028","Carr, Slade","TotalSales","3196.6700000000005"
"2014","Fashions Direct","010-Womens","OH","4028","Carr, Slade","TotalSalesLY","3061.2100000000005"
"2014","Fashions Direct","010-Womens","OH","4028","Carr, Slade","TotalUnits","693"
"2014","Fashions Direct","010-Womens","OH","4028","Carr, Slade","Variance","135.46000000000004"
"2014","Fashions Direct","010-Womens","OH","4028","Carr, Slade","Variance %","0.0442504761189203"
"2014","Fashions Direct","010-Womens","OH","4028","Ray, Violet","TotalSales","1715.06"
"2014","Fashions Direct","010-Womens","OH","4028","Ray, Violet","TotalSalesLY","1655.56"
"2014","Fashions Direct","010-Womens","OH","4028","Ray, Violet","TotalUnits","178"
"2014","Fashions Direct","010-Womens","OH","4028","Ray, Violet","Variance","59.5"
"2014","Fashions Direct","010-Womens","OH","4028","Ray, Violet","Variance %","0.03593950083355481"
"2014","Fashions Direct","010-Womens","OH","4028","Clemons, Uma","TotalSales","752.6700000000001"
"2014","Fashions Direct","010-Womens","OH","4028","Clemons, Uma","TotalSalesLY","752.6700000000001"
"2014","Fashions Direct","010-Womens","OH","4028","Clemons, Uma","TotalUnits","235"
"2014","Fashions Direct","010-Womens","OH","4028","Clemons, Uma","Variance","0"
"2014","Fashions Direct","010-Womens","OH","4028","Clemons, Uma","Variance %","0"
"2014","Fashions Direct","010-Womens","OH","4028","Wright, Howard","TotalSales","492.77"
"2014","Fashions Direct","010-Womens","OH","4028","Wright, Howard","TotalSalesLY","492.77"
"2014","Fashions Direct","010-Womens","OH","4028","Wright, Howard","TotalUnits","124"
"2014","Fashions Direct","010-Womens","OH","4028","Wright, Howard","Variance","0"
"2014","Fashions Direct","010-Womens","OH","4028","Wright, Howard","Variance %","0"
"2014","Fashions Direct","010-Womens","OH","4028","Mendez, Jerry","TotalSales","458.43999999999994"
"2014","Fashions Direct","010-Womens","OH","4028","Mendez, Jerry","TotalSalesLY","458.43999999999994"
"2014","Fashions Direct","010-Womens","OH","4028","Mendez, Jerry","TotalUnits","65"
"2014","Fashions Direct","010-Womens","OH","4028","Mendez, Jerry","Variance","0"
"2014","Fashions Direct","010-Womens","OH","4028","Mendez, Jerry","Variance %","0"
"2014","Fashions Direct","010-Womens","OH","4028","Hubbard, Quintessa","TotalSales","218.85999999999999"
"2014","Fashions Direct","010-Womens","OH","4028","Hubbard, Quintessa","TotalSalesLY","206.85999999999999"
"2014","Fashions Direct","010-Womens","OH","4028","Hubbard, Quintessa","TotalUnits","38"
"2014","Fashions Direct","010-Womens","OH","4028","Hubbard, Quintessa","Variance","12"
"2014","Fashions Direct","010-Womens","OH","4028","Hubbard, Quintessa","Variance %","0.05801024847723097"
"2014","Fashions Direct","010-Womens","OH","4028","Lynn, Farrah","TotalSales","101.9"
"2014","Fashions Direct","010-Womens","OH","4028","Lynn, Farrah","TotalSalesLY","101.9"
"2014","Fashions Direct","010-Womens","OH","4028","Lynn, Farrah","TotalUnits","78"
"2014","Fashions Direct","010-Womens","OH","4028","Lynn, Farrah","Variance","0"
"2014","Fashions Direct","010-Womens","OH","4028","Lynn, Farrah","Variance %","0"
"2014","Fashions Direct","010-Womens","OH","4028","Ward, Kermit","TotalSales","58.97"
"2014","Fashions Direct","010-Womens","OH","4028","Ward, Kermit","TotalSalesLY","58.97"
"2014","Fashions Direct","010-Womens","OH","4028","Ward, Kermit","TotalUnits","14"
"2014","Fashions Direct","010-Womens","OH","4028","Ward, Kermit","Variance","0"
"2014","Fashions Direct","010-Womens","OH","4028","Ward, Kermit","Variance %","0"
"2014","Fashions Direct","010-Womens","OH","4220","Buchanan, Alma","TotalSales","26103.30999999999"
"2014","Fashions Direct","010-Womens","OH","4220","Buchanan, Alma","TotalSalesLY","26103.30999999999"
"2014","Fashions Direct","010-Womens","OH","4220","Buchanan, Alma","TotalUnits","2147"
"2014","Fashions Direct","010-Womens","OH","4220","Buchanan, Alma","Variance","0"
"2014","Fashions Direct","010-Womens","OH","4220","Buchanan, Alma","Variance %","0"
"2014","Fashions Direct","010-Womens","OH","4220","Carr, Slade","TotalSales","5105.759999999999"
"2014","Fashions Direct","010-Womens","OH","4220","Carr, Slade","TotalSalesLY","5105.759999999999"
"2014","Fashions Direct","010-Womens","OH","4220","Carr, Slade","TotalUnits","424"
"2014","Fashions Direct","010-Womens","OH","4220","Carr, Slade","Variance","0"
"2014","Fashions Direct","010-Womens","OH","4220","Carr, Slade","Variance %","0"
"2014","Fashions Direct","010-Womens","OH","4220","Hubbard, Quintessa","TotalSales","15"
"2014","Fashions Direct","010-Womens","OH","4220","Hubbard, Quintessa","TotalSalesLY","15"
"2014","Fashions Direct","010-Womens","OH","4220","Hubbard, Quintessa","TotalUnits","3"
"2014","Fashions Direct","010-Womens","OH","4220","Hubbard, Quintessa","Variance","0"
"2014","Fashions Direct","010-Womens","OH","4220","Hubbard, Quintessa","Variance %","0"
"2014","Fashions Direct","010-Womens","OH","4220","Clemons, Uma","TotalSales","3"
"2014","Fashions Direct","010-Womens","OH","4220","Clemons, Uma","TotalSalesLY","3"
"2014","Fashions Direct","010-Womens","OH","4220","Clemons, Uma","TotalUnits","1"
"2014","Fashions Direct","010-Womens","OH","4220","Clemons, Uma","Variance","0"
"2014","Fashions Direct","010-Womens","OH","4220","Clemons, Uma","Variance %","0"
"2014","Fashions Direct","010-Womens","OH","4650","Buchanan, Alma","TotalSales","13708.570000000002"
"2014","Fashions Direct","010-Womens","OH","4650","Buchanan, Alma","TotalSalesLY","11128.970000000001"
"2014","Fashions Direct","010-Womens","OH","4650","Buchanan, Alma","TotalUnits","2343"
"2014","Fashions Direct","010-Womens","OH","4650","Buchanan, Alma","Variance","2579.6000000000004"
"2014","Fashions Direct","010-Womens","OH","4650","Buchanan, Alma","Variance %","0.2317914416158908"
"2014","Fashions Direct","010-Womens","OH","4650","Mccray, Nayda","TotalSales","7460.220000000002"
"2014","Fashions Direct","010-Womens","OH","4650","Mccray, Nayda","TotalSalesLY",
"2014","Fashions Direct","010-Womens","OH","4650","Mccray, Nayda","TotalUnits","1153"
"2014","Fashions Direct","010-Womens","OH","4650","Mccray, Nayda","Variance","7460.22"
"2014","Fashions Direct","010-Womens","OH","4650","Mccray, Nayda","Variance %","NaN"
"2014","Fashions Direct","010-Womens","OH","4650","Bolton, Marshall","TotalSales","5728.660000000001"
"2014","Fashions Direct","010-Womens","OH","4650","Bolton, Marshall","TotalSalesLY","5728.660000000001"
"2014","Fashions Direct","010-Womens","OH","4650","Bolton, Marshall","TotalUnits","991"
"2014","Fashions Direct","010-Womens","OH","4650","Bolton, Marshall","Variance","0"
"2014","Fashions Direct","010-Womens","OH","4650","Bolton, Marshall","Variance %","0"
"2014","Fashions Direct","010-Womens","OH","4650","Hubbard, Quintessa","TotalSales","11"
"2014","Fashions Direct","010-Womens","OH","4650","Hubbard, Quintessa","TotalSalesLY",
"2014","Fashions Direct","010-Womens","OH","4650","Hubbard, Quintessa","TotalUnits","5"
"2014","Fashions Direct","010-Womens","OH","4650","Hubbard, Quintessa","Variance","11"
"2014","Fashions Direct","010-Womens","OH","4650","Hubbard, Quintessa","Variance %","NaN"
"2014","Fashions Direct","010-Womens","OH","4475","Petty, Perry","TotalSales","12534.48"
"2014","Fashions Direct","010-Womens","OH","4475","Petty, Perry","TotalSalesLY",
"2014","Fashions Direct","010-Womens","OH","4475","Petty, Perry","TotalUnits","1111"
"2014","Fashions Direct","010-Womens","OH","4475","Petty, Perry","Variance","12534.48"
"2014","Fashions Direct","010-Womens","OH","4475","Petty, Perry","Variance %","NaN"
"2014","Fashions Direct","010-Womens","OH","4475","Buchanan, Alma","TotalSales","4585.93"
"2014","Fashions Direct","010-Womens","OH","4475","Buchanan, Alma","TotalSalesLY",
"2014","Fashions Direct","010-Womens","OH","4475","Buchanan, Alma","TotalUnits","280"
"2014","Fashions Direct","010-Womens","OH","4475","Buchanan, Alma","Variance","4585.93"
"2014","Fashions Direct","010-Womens","OH","4475","Buchanan, Alma","Variance %","NaN"
"2014","Fashions Direct","010-Womens","OH","4475","Carr, Slade","TotalSales","4144.06"
"2014","Fashions Direct","010-Womens","OH","4475","Carr, Slade","TotalSalesLY",
"2014","Fashions Direct","010-Womens","OH","4475","Carr, Slade","TotalUnits","318"
"2014","Fashions Direct","010-Womens","OH","4475","Carr, Slade","Variance","4144.06"
"2014","Fashions Direct","010-Womens","OH","4475","Carr, Slade","Variance %","NaN"
"2014","Fashions Direct","010-Womens","OH","4475","Pierce, Amery","TotalSales","4090.880000000001"
"2014","Fashions Direct","010-Womens","OH","4475","Pierce, Amery","TotalSalesLY",
"2014","Fashions Direct","010-Womens","OH","4475","Pierce, Amery","TotalUnits","395"
"2014","Fashions Direct","010-Womens","OH","4475","Pierce, Amery","Variance","4090.88"
"2014","Fashions Direct","010-Womens","OH","4475","Pierce, Amery","Variance %","NaN"
"2014","Fashions Direct","010-Womens","OH","4475","Wright, Howard","TotalSales","617.38"
"2014","Fashions Direct","010-Womens","OH","4475","Wright, Howard","TotalSalesLY",
"2014","Fashions Direct","010-Womens","OH","4475","Wright, Howard","TotalUnits","62"
"2014","Fashions Direct","010-Womens","OH","4475","Wright, Howard","Variance","617.38"
"2014","Fashions Direct","010-Womens","OH","4475","Wright, Howard","Variance %","NaN"
"2014","Fashions Direct","010-Womens","OH","4475","Hubbard, Quintessa","TotalSales","465.37"
"2014","Fashions Direct","010-Womens","OH","4475","Hubbard, Quintessa","TotalSalesLY",
"2014","Fashions Direct","010-Womens","OH","4475","Hubbard, Quintessa","TotalUnits","41"
"2014","Fashions Direct","010-Womens","OH","4475","Hubbard, Quintessa","Variance","465.37"
"2014","Fashions Direct","010-Womens","OH","4475","Hubbard, Quintessa","Variance %","NaN"
"2014","Fashions Direct","010-Womens","OH","4475","Harper, Ferdinand","TotalSales","246.76"
"2014","Fashions Direct","010-Womens","OH","4475","Harper, Ferdinand","TotalSalesLY",
"2014","Fashions Direct","010-Womens","OH","4475","Harper, Ferdinand","TotalUnits","25"
"2014","Fashions Direct","010-Womens","OH","4475","Harper, Ferdinand","Variance","246.76"
"2014","Fashions Direct","010-Womens","OH","4475","Harper, Ferdinand","Variance %","NaN"
"2014","Fashions Direct","010-Womens","OH","4475","Barrett, Galvin","TotalSales","51.94"
"2014","Fashions Direct","010-Womens","OH","4475","Barrett, Galvin","TotalSalesLY",
"2014","Fashions Direct","010-Womens","OH","4475","Barrett, Galvin","TotalUnits","6"
"2014","Fashions Direct","010-Womens","OH","4475","Barrett, Galvin","Variance","51.94"
"2014","Fashions Direct","010-Womens","OH","4475","Barrett, Galvin","Variance %","NaN"
"2014","Fashions Direct","010-Womens","OH","4003","Buchanan, Alma","TotalSales","18405.679999999993"
